Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap,Year,Month
2018-10-04,6583.0,608590.0,387022,243007.0,0.243,3916300499.0,0.507,0.138,9.6,113901983581,22811.0,267.478,30190.75,30.975,0.989,557823,19.197,2018,10
2018-10-05,6584.0,712057.0,410781,244589.0,0.206,3531169878.0,0.574,0.208,11.077,113938071333,19856.0,329.055,30190.75,29.469,1.297,562895,19.187,2018,10
2018-10-06,6598.0,694225.0,350165,214718.0,0.223,2753321796.0,0.54,0.183,11.52,114189323447,18838.0,235.008,30190.75,26.358,1.113,515060,19.192,2018,10
2018-10-07,6580.0,584277.0,352359,219589.0,0.219,2216429734.0,0.392,0.111,10.141,113887360237,14948.0,109.139,30190.75,24.496,0.731,525854,19.176,2018,10
2018-10-08,6630.0,728521.0,371263,247906.0,0.232,3493169494.0,0.449,0.129,10.667,114769407887,22151.0,289.145,30190.75,30.053,0.986,561435,19.181,2018,10
2018-10-09,6639.0,744981.0,359464,235732.0,0.234,3565193655.0,0.469,0.138,11.077,114928732180,21082.0,297.38,30190.75,30.635,1.016,554591,19.175,2018,10
2018-10-10,6581.0,696348.0,379195,244801.0,0.223,4651122825.0,0.42,0.115,10.0,113932990812,27939.0,281.876,30190.75,31.568,0.862,556835,19.196,2018,10
2018-10-11,6284.0,703928.0,397132,262308.0,0.227,5039985722.0,0.441,0.096,9.057,108816571811,25379.0,313.624,30190.75,41.327,0.919,608748,19.183,2018,10
2018-10-12,6278.0,800491.0,394978,243042.0,0.191,4462688088.0,0.476,0.123,10.909,108719826369,28846.0,296.103,30190.75,32.964,1.106,598570,19.121,2018,10
2018-10-15,6614.0,725749.0,395341,266783.0,0.255,6229548294.0,0.573,0.142,8.889,114567885234,31782.0,318.067,30190.75,37.259,1.128,619424,19.125,2018,10
2018-10-16,6642.0,793440.0,385557,257832.0,0.209,4407565478.0,0.498,0.152,10.667,115059045481,21281.0,307.929,30190.75,31.919,1.132,603605,19.097,2018,10
2018-10-17,6609.0,808803.0,386912,260224.0,0.227,4476440059.0,0.479,0.15,10.435,114509420529,22656.0,307.73,30190.75,30.717,1.082,564479,19.086,2018,10
2018-10-18,6595.0,755795.0,379011,253312.0,0.218,4746945877.0,0.47,0.144,10.435,114269157890,25607.0,298.705,30190.75,30.345,1.037,587516,19.072,2018,10
2018-10-19,6514.0,775567.0,392887,253684.0,0.243,4528703033.0,0.453,0.14,10.141,112877039481,24641.0,261.488,30190.75,30.178,0.986,619914,19.006,2018,10
2018-10-20,6526.0,668708.0,341471,227678.0,0.228,3160555583.0,0.411,0.106,10.07,113109956314,19292.0,207.877,30190.75,25.889,0.796,516162,18.956,2018,10
2018-10-22,6537.0,704954.0,379521,255169.0,0.238,3864226210.0,0.428,0.118,9.29,113315876423,22423.0,275.632,30190.75,29.475,0.855,566330,18.948,2018,10
2018-10-23,6511.0,710421.0,374427,253309.0,0.223,4592611776.0,0.426,0.123,9.351,112879691779,26116.0,280.953,30190.75,30.084,0.855,606406,18.966,2018,10
2018-10-24,6530.0,871942.0,371663,253978.0,0.217,5051029427.0,0.436,0.132,12.743,113222111710,25766.0,272.177,30190.75,30.29,1.186,545787,18.977,2018,10
2018-10-25,6502.0,785480.0,371084,254462.0,0.255,4874241418.0,0.448,0.135,10.511,112742554081,25782.0,259.938,30190.75,29.818,1.014,585432,18.978,2018,10
2018-10-26,6493.0,778272.0,390481,252859.0,0.225,3973633127.0,0.46,0.13,10.07,112595517786,21174.0,288.251,30190.75,28.265,0.993,595606,18.964,2018,10
2018-10-27,6491.0,693978.0,337030,233613.0,0.212,2554463129.0,0.364,0.101,10.588,112581625343,15997.0,224.083,30190.75,25.793,0.765,487581,18.962,2018,10
2018-10-28,6483.0,658009.0,319437,219720.0,0.245,2147555553.0,0.487,0.0924,10.286,112455442321,15410.0,201.967,30190.75,23.789,0.935,486159,18.96,2018,10
2018-10-29,6406.0,755671.0,387488,269608.0,0.22,3831067223.0,0.466,0.14,9.863,111126761641,19204.0,247.568,30190.75,30.443,1.063,590111,18.931,2018,10
2018-10-30,6331.0,736163.0,399667,283173.0,0.243,3602844134.0,0.42,0.143,9.351,109832961515,18978.0,218.964,30190.75,29.545,0.966,599489,18.941,2018,10
2018-10-31,6330.0,713981.0,404384,288120.0,0.226,3698576590.0,0.366,0.108,8.834,109828814106,20435.0,199.716,30190.75,31.48,0.811,616843,18.868,2018,10
2018-11-01,6361.0,740358.0,400937,281787.0,0.205,3712032020.0,0.394,0.103,9.351,110385638413,20882.0,221.837,30190.75,29.905,0.899,601403,18.863,2018,11
2018-11-02,6410.0,835021.0,440762,292561.0,0.226,4292229394.0,0.401,0.128,10.07,111241046314,27737.0,251.076,30190.75,29.267,1.015,623469,18.827,2018,11
2018-11-03,6385.0,662372.0,364285,249403.0,0.239,2285296571.0,0.348,0.0927,8.944,110815679543,15249.0,194.161,30190.75,25.715,0.671,559675,18.822,2018,11
2018-11-04,6414.0,783237.0,326880,226124.0,0.197,2559975428.0,0.364,0.0914,11.707,111333257632,16976.0,199.86,30190.75,29.6,0.828,536643,18.807,2018,11
2018-11-05,6451.0,798833.0,421388,296139.0,0.245,3869825220.0,0.407,0.12,10.0,111982563789,19133.0,252.701,30190.75,32.025,1.028,611210,18.803,2018,11
2018-11-06,6454.0,823237.0,409407,285323.0,0.208,3856340041.0,0.434,0.136,11.25,112056481316,20053.0,282.152,30190.75,31.446,1.185,561998,18.789,2018,11
2018-11-07,6547.0,845533.0,408338,293604.0,0.23,3841470787.0,0.454,0.165,11.077,113680409666,19553.0,272.294,30190.75,30.675,1.237,611976,18.812,2018,11
2018-11-08,6503.0,869253.0,389692,277476.0,0.222,3570110850.0,0.492,0.197,11.901,112926055072,18474.0,255.247,30190.75,30.057,1.37,612517,18.828,2018,11
2018-11-09,6429.0,852298.0,419459,283769.0,0.234,3747451583.0,0.508,0.186,11.339,111650038178,19382.0,254.157,30190.75,29.728,1.394,624017,18.833,2018,11
2018-11-10,6424.0,723726.0,350669,252368.0,0.244,2529817683.0,0.424,0.169,10.992,111574005829,14940.0,205.829,30190.75,25.063,1.007,513699,18.826,2018,11
2018-11-11,6411.0,693608.0,327589,246845.0,0.227,2370538560.0,0.367,0.139,9.863,111364281386,14097.0,179.63,30190.75,25.533,0.769,523862,18.821,2018,11
2018-11-12,6426.0,830166.0,395198,299866.0,0.228,3824592687.0,0.411,0.139,10.286,111627827202,18479.0,211.796,30190.75,28.993,1.084,591468,18.849,2018,11
2018-11-13,6405.0,845026.0,382180,279040.0,0.209,3704003609.0,0.415,0.141,12.0,111278849483,20385.0,259.207,30190.75,30.021,1.191,564648,18.841,2018,11
2018-11-14,6158.0,823903.0,405842,292620.0,0.223,5075023829.0,0.543,0.211,10.667,106985772429,24291.0,307.878,30190.75,47.768,1.508,561188,18.84,2018,11
2018-11-15,5605.0,909081.0,406523,291398.0,0.197,8239114208.0,0.743,0.343,11.339,97395553276,36378.0,285.312,30190.75,54.469,2.378,621054,18.782,2018,11
2018-11-16,5612.0,860424.0,410160,282998.0,0.211,4726070604.0,0.732,0.377,11.429,97518484653,22679.0,263.419,30190.75,41.489,2.292,624714,18.768,2018,11
2018-11-17,5571.0,701252.0,334661,262504.0,0.219,2544477688.0,0.457,0.221,9.931,96822469696,14453.0,179.016,30190.75,34.289,1.176,510062,18.781,2018,11
2018-11-18,5633.0,747156.0,302074,239680.0,0.188,2010910444.0,0.424,0.177,11.707,97915600891,13604.0,155.883,30190.75,31.487,1.16,455558,18.781,2018,11
2018-11-19,5285.0,841793.0,366022,267845.0,0.208,4260052711.0,0.789,0.401,11.429,91876473627,21160.0,266.328,30190.75,53.775,2.476,563465,18.784,2018,11
2018-11-20,4632.0,889450.0,426623,288318.0,0.192,5634345257.0,1.114,0.543,10.909,80519311107,33963.0,427.235,30190.75,77.947,4.036,653601,18.829,2018,11
2018-11-21,4528.0,913929.0,366816,254837.0,0.153,3494899957.0,0.888,0.456,13.714,78726938509,23243.0,283.408,30190.75,60.39,3.668,545723,18.832,2018,11
2018-11-22,4541.0,903052.0,354782,265994.0,0.184,2741834282.0,0.668,0.346,11.803,78959007503,17338.0,183.359,30190.75,45.202,2.503,595324,18.828,2018,11
2018-11-23,4325.0,872986.0,366399,275136.0,0.178,2941467568.0,0.581,0.315,11.52,75205987265,18164.0,161.418,30190.75,45.856,2.313,560197,18.914,2018,11
2018-11-24,4310.0,753033.0,315002,249874.0,0.174,2170437129.0,0.538,0.254,10.07,74946643919,15591.0,129.867,30190.75,42.349,1.715,494985,18.915,2018,11
2018-11-25,3850.0,806718.0,313928,239129.0,0.139,2353257348.0,0.515,0.242,11.339,66962119438,17163.0,170.846,30190.75,64.303,1.978,468476,18.936,2018,11
2018-11-26,3933.0,911063.0,357244,256951.0,0.152,3065105578.0,0.586,0.283,12.973,68402836685,19755.0,243.033,30190.75,63.738,2.686,525146,18.923,2018,11
2018-11-27,3776.0,842139.0,352000,268402.0,0.149,3238020050.0,0.526,0.256,10.992,65676241094,17651.0,175.688,30190.75,57.323,2.233,551642,18.922,2018,11
2018-11-28,4118.0,867753.0,353761,254338.0,0.146,3920978482.0,0.627,0.3,12.203,71633743871,21993.0,254.837,30190.75,52.904,2.56,515752,18.923,2018,11
2018-11-29,4271.0,911816.0,356327,246121.0,0.172,3526799012.0,0.782,0.345,13.714,74307310879,20323.0,280.999,30190.75,46.745,3.321,521194,18.957,2018,11
2018-11-30,4129.0,914645.0,361449,250056.0,0.153,5882707405.0,0.673,0.335,14.257,71851288563,30611.0,269.81,30190.75,42.937,3.13,494356,18.682,2018,11
2018-12-01,4140.0,829836.0,326499,241723.0,0.171,3893609597.0,0.533,0.253,11.613,72040425440,21317.0,151.465,30190.75,37.667,1.969,520394,18.282,2018,12
2018-12-02,4192.0,789665.0,286816,222559.0,0.156,2818360900.0,0.438,0.192,12.632,72950446647,18372.0,127.851,30190.75,33.301,1.606,414508,18.293,2018,12
2018-12-03,4004.0,841016.0,335694,240538.0,0.159,4304241428.0,0.518,0.237,12.632,69689804833,24731.0,241.368,30190.75,42.75,2.139,498837,17.966,2018,12
2018-12-04,3981.0,805907.0,389168,270051.0,0.207,7242095399.0,0.464,0.208,10.435,69284733767,32757.0,220.842,30190.75,41.989,1.794,579435,17.025,2018,12
2018-12-05,3900.0,804689.0,347284,256371.0,0.165,5125489639.0,0.4,0.168,11.077,67884946138,26033.0,194.711,30190.75,40.599,1.594,533915,16.172,2018,12
2018-12-06,3756.0,840798.0,380955,279519.0,0.177,4615050691.0,0.383,0.133,10.667,65378504883,21921.0,216.502,30190.75,44.869,1.66,569550,15.583,2018,12
2018-12-07,3415.0,913930.0,384328,253776.0,0.142,3201612493.0,0.42,0.17,12.632,59452333645,19389.0,295.676,30190.75,57.279,2.143,586746,15.583,2018,12
2018-12-08,3449.0,746569.0,304682,230977.0,0.158,1847625468.0,0.295,0.104,11.339,60046342941,13778.0,130.914,30190.75,42.659,1.23,483081,15.646,2018,12
2018-12-09,3561.0,745255.0,288600,238441.0,0.173,1458847243.0,0.251,0.089,11.25,62013587185,11175.0,97.723,30190.75,38.351,1.042,432326,15.665,2018,12
2018-12-10,3554.0,850595.0,347389,258229.0,0.152,2423941357.0,0.316,0.105,11.613,61897821089,14713.0,187.915,30190.75,42.584,1.461,512175,15.684,2018,12
2018-12-11,3459.0,816101.0,342857,251362.0,0.151,2712663342.0,0.321,0.115,11.52,60239816384,16921.0,205.258,30190.75,40.617,1.471,551065,15.623,2018,12
2018-12-12,3483.0,854429.0,346319,261303.0,0.152,2545363042.0,0.298,0.11,12.0,60672194258,14654.0,188.788,30190.75,38.696,1.469,545888,15.623,2018,12
2018-12-13,3433.0,814235.0,350275,268291.0,0.167,2686249255.0,0.283,0.107,10.992,59796861778,14785.0,160.145,30190.75,40.475,1.332,550244,15.636,2018,12
2018-12-14,3302.0,786161.0,370201,275655.0,0.153,2585287672.0,0.301,0.097,9.863,57516311871,13865.0,180.046,30190.75,43.602,1.357,612878,15.635,2018,12
2018-12-15,3256.0,711964.0,324051,262730.0,0.145,1722894207.0,0.228,0.0669,9.664,56726239388,10053.0,99.065,30190.75,38.208,0.977,534587,15.635,2018,12
2018-12-16,3298.0,768751.0,291162,226338.0,0.131,1851351914.0,0.216,0.0708,12.522,57463467350,12318.0,111.883,30190.75,36.314,1.023,461489,15.635,2018,12
2018-12-17,3417.0,763719.0,373503,298663.0,0.186,2770847822.0,0.24,0.0783,9.0,59549671880,13714.0,146.609,30190.75,44.181,1.038,600338,15.635,2018,12
2018-12-18,3575.0,823413.0,369457,266117.0,0.134,3365003558.0,0.357,0.132,11.25,62304534024,18399.0,222.544,30190.75,43.153,1.635,533486,15.635,2018,12
2018-12-19,3813.0,828765.0,393812,302243.0,0.209,4026233204.0,0.415,0.17,9.664,66460465078,19263.0,200.581,30190.75,47.327,1.738,607392,15.671,2018,12
2018-12-20,3984.0,858173.0,377916,287138.0,0.189,3599857751.0,0.383,0.147,10.667,69444172000,18337.0,212.484,30190.75,48.914,1.612,562160,15.724,2018,12
2018-12-21,4034.0,806064.0,388449,280448.0,0.209,3617601458.0,0.445,0.196,10.286,70322544864,18406.0,209.408,30190.75,43.645,1.739,586561,15.723,2018,12
2018-12-22,3919.0,619504.0,312429,251041.0,0.218,1976516987.0,0.293,0.119,8.229,68325378650,12565.0,107.892,30190.75,36.333,0.852,475062,15.722,2018,12
2018-12-23,4039.0,590793.0,294048,250563.0,0.2,1806866947.0,0.249,0.0654,8.182,70421810239,12553.0,84.25,30190.75,36.116,0.698,456850,15.763,2018,12
2018-12-24,4175.0,735757.0,328420,272145.0,0.186,2900022610.0,0.353,0.104,9.474,72807331718,16889.0,154.073,30190.75,41.168,1.198,523269,15.763,2018,12
2018-12-25,3829.0,672862.0,278015,264893.0,0.196,2080596285.0,0.264,0.0694,9.057,66784326506,15490.0,114.299,30190.75,38.724,0.912,423129,15.757,2018,12
2018-12-26,3833.0,705634.0,311923,281148.0,0.191,2434415452.0,0.221,0.0602,9.172,66853638595,15226.0,112.016,30190.75,37.079,0.821,479013,15.761,2018,12
2018-12-27,3766.0,693238.0,342792,299846.0,0.194,2756531482.0,0.212,0.0423,8.276,65694192615,15782.0,101.181,30190.75,38.225,0.772,544684,15.768,2018,12
2018-12-28,3746.0,716650.0,380252,308100.0,0.185,3010993396.0,0.218,0.0425,8.623,65360671015,15338.0,119.0,30190.75,38.309,0.854,560909,15.713,2018,12
2018-12-29,3915.0,745344.0,338764,264842.0,0.166,2709929509.0,0.226,0.0439,10.435,68310418638,16718.0,125.317,30190.75,34.657,0.88,481711,15.71,2018,12
2018-12-30,3835.0,614351.0,309573,267463.0,0.22,1563555172.0,0.199,0.0309,8.182,66925315457,10008.0,74.458,30190.75,31.836,0.629,461474,15.712,2018,12
2018-12-31,3804.0,687804.0,310623,259529.0,0.166,2007215456.0,0.233,0.0291,9.29,66397316191,12450.0,105.474,30190.75,31.275,0.815,472261,15.715,2018,12
2019-01-01,3744.0,653046.0,244461,234576.0,0.173,1424526113.0,0.179,0.0254,9.664,65348535552,8744.0,99.575,30190.75,31.318,0.6,362558,15.709,2019,1
2019-01-02,3865.0,732811.0,329358,271545.0,0.169,2515216357.0,0.257,0.0429,9.536,67471069759,14003.0,131.198,30190.75,35.638,0.947,505957,15.693,2019,1
2019-01-03,3874.0,735546.0,355235,290861.0,0.183,2752308156.0,0.255,0.0592,9.29,67636611728,12499.0,147.095,30190.75,36.12,0.98,516491,15.648,2019,1
2019-01-04,3821.0,734502.0,358511,281623.0,0.166,2811737633.0,0.266,0.0517,9.664,66716274276,13168.0,150.487,30190.75,35.511,1.041,517169,15.643,2019,1
2019-01-05,3861.0,638306.0,308909,265029.0,0.17,2048008192.0,0.179,0.029,8.834,67429025641,11078.0,92.375,30190.75,29.152,0.599,459113,15.682,2019,1
2019-01-06,3925.0,640725.0,306803,258381.0,0.172,2072755737.0,0.252,0.0408,10.213,68542727113,10471.0,96.651,30190.75,31.654,0.933,433832,15.68,2019,1
2019-01-07,4052.0,749891.0,350146,284641.0,0.179,2995832897.0,0.34,0.0822,10.213,70771709195,13992.0,154.25,30190.75,37.173,1.337,507835,15.677,2019,1
2019-01-08,4031.0,669507.0,362924,318355.0,0.198,2759732231.0,0.265,0.0873,8.521,70410186948,11460.0,115.358,30190.75,33.179,0.982,529739,15.664,2019,1
2019-01-09,4036.0,677570.0,361911,318892.0,0.188,2900940391.0,0.306,0.106,8.78,70512242207,11942.0,110.409,30190.75,33.957,1.166,540921,15.66,2019,1
2019-01-11,3662.0,741784.0,381982,308224.0,0.16,3335554321.0,0.288,0.109,9.73,63988750090,14261.0,132.122,30190.75,34.92,1.295,548421,15.831,2019,1
2019-01-12,3648.0,680278.0,320388,281364.0,0.153,1945648852.0,0.222,0.073,10.435,63755093368,10376.0,93.512,30190.75,30.058,0.983,448196,15.832,2019,1
2019-01-13,3600.0,668040.0,293128,276860.0,0.168,1806714458.0,0.184,0.0493,10.511,62927338644,9688.0,68.209,30190.75,30.026,0.821,412444,15.831,2019,1
2019-01-15,3661.0,806204.0,363860,302147.0,0.144,3483483504.0,0.257,0.0732,10.909,63995177298,16794.0,146.463,30190.75,31.546,1.269,551314,15.802,2019,1
2019-01-16,3626.0,854316.0,389465,305569.0,0.16,2762800470.0,0.298,0.107,10.827,63400681290,11842.0,166.591,30190.75,30.686,1.487,581094,15.801,2019,1
2019-01-17,3623.0,831491.0,368724,296568.0,0.153,2399148872.0,0.287,0.108,11.339,63357469225,10550.0,151.356,30190.75,30.103,1.459,514682,15.816,2019,1
2019-01-18,3637.0,794645.0,387309,305827.0,0.168,2283401178.0,0.249,0.074,10.435,63597039010,10566.0,146.706,30190.75,28.987,1.199,554253,15.797,2019,1
2019-01-19,3689.0,738045.0,321738,282055.0,0.158,1619422745.0,0.23,0.0468,10.827,64510142528,8293.0,97.749,30190.75,26.268,1.047,454973,15.796,2019,1
2019-01-20,3638.0,625012.0,303473,293961.0,0.157,1722151733.0,0.178,0.0373,9.172,63627886204,8315.0,73.766,30190.75,25.537,0.73,446051,15.794,2019,1
2019-01-21,3558.0,734970.0,353639,315052.0,0.159,2110258660.0,0.225,0.0478,9.6,62243536234,17537.0,131.352,30190.75,28.514,1.052,523017,15.777,2019,1
2019-01-22,3573.0,793686.0,358780,295910.0,0.142,2478443633.0,0.252,0.0683,11.077,62512548921,14099.0,156.119,30190.75,28.155,1.27,519865,15.78,2019,1
2019-01-23,3592.0,759990.0,379981,293348.0,0.156,2457359265.0,0.278,0.0831,9.863,62852453501,14403.0,156.073,30190.75,27.432,1.228,593232,15.775,2019,1
2019-01-24,3576.0,692186.0,374322,307984.0,0.174,2347643312.0,0.267,0.0887,8.889,62569599523,17178.0,130.288,30190.75,28.549,1.123,566739,15.773,2019,1
2019-01-25,3580.0,760520.0,388203,300947.0,0.14,2400719150.0,0.295,0.0974,10.435,62656579186,21745.0,151.895,30190.75,27.433,1.419,523778,15.778,2019,1
2019-01-26,3601.0,718215.0,355186,288135.0,0.168,1773545325.0,0.248,0.0746,9.6,63018022520,11933.0,93.174,30190.75,24.778,1.05,512501,15.776,2019,1
2019-01-27,3578.0,678870.0,306429,276514.0,0.142,1508328043.0,0.206,0.0541,10.511,62624884981,9492.0,78.495,30190.75,24.639,0.921,430181,15.776,2019,1
2019-01-28,3474.0,770125.0,380863,307917.0,0.152,2976060630.0,0.273,0.0991,9.931,60806247894,18485.0,173.628,30190.75,31.15,1.316,541648,15.771,2019,1
2019-02-03,3454.0,724160.0,312514,300033.0,0.15,1668876614.0,0.17,0.0548,10.435,60500054155,7954.0,82.635,30190.75,23.495,0.848,447396,15.827,2019,2
2019-02-09,3650.0,705352.0,339595,310742.0,0.154,2067722238.0,0.209,0.0607,9.6,63979979513,19850.0,100.781,30190.75,29.973,0.938,492019,15.788,2019,2
2019-02-10,3645.0,705346.0,301331,299469.0,0.155,1600284950.0,0.166,0.0412,10.286,63901881186,7518.0,57.212,30190.75,26.703,0.773,429046,15.791,2019,2
2019-02-11,3637.0,784190.0,365089,315580.0,0.152,2347246047.0,0.267,0.0863,9.931,63768521747,25273.0,119.975,30190.75,28.264,1.261,542544,15.776,2019,2
2019-02-12,3611.0,889958.0,379933,271445.0,0.142,2486724369.0,0.457,0.2,11.25,63316502244,42240.0,288.416,30190.75,28.337,2.101,744912,15.781,2019,2
2019-02-15,3601.0,807873.0,378340,296602.0,0.145,2394133584.0,0.321,0.133,11.339,63158177392,26114.0,144.523,30190.75,25.999,1.64,509495,15.856,2019,2
2019-02-20,3943.0,893195.0,415350,314190.0,0.16,3180884438.0,0.474,0.226,11.077,69183566555,17209.0,170.31,30190.75,32.853,2.272,611970,15.896,2019,2
2019-02-21,3942.0,895104.0,393786,297476.0,0.15,2947073845.0,0.46,0.23,12.101,69185476839,14343.0,162.612,30190.75,31.232,2.281,568415,15.894,2019,2
2019-03-04,3746.0,808530.0,400766,304051.0,0.15,3498393790.0,0.351,0.159,10.511,65808376199,21915.0,190.755,30190.75,27.275,1.635,575279,15.601,2019,3
2019-03-05,3786.0,734006.0,426441,285567.0,0.171,3470341794.0,0.385,0.175,9.664,66525695404,28717.0,280.446,30190.75,28.705,1.535,615117,15.599,2019,3
2019-03-06,3857.0,817130.0,420056,277735.0,0.153,2983209069.0,0.534,0.251,11.25,67771159769,19856.0,312.383,30190.75,28.405,2.347,636450,15.598,2019,3
2019-03-07,3884.0,727597.0,423274,282381.0,0.164,3138959659.0,0.525,0.272,10.141,68255106805,18085.0,306.521,30190.75,27.574,2.106,616471,15.596,2019,3
2019-03-08,3896.0,722121.0,433937,285118.0,0.169,2855351746.0,0.472,0.238,9.863,68473189354,17932.0,300.573,30190.75,26.251,1.858,614245,15.64,2019,3
2019-03-09,3915.0,642282.0,370462,239354.0,0.166,2226581524.0,0.401,0.183,10.435,68820290333,13380.0,274.149,30190.75,25.93,1.404,540407,15.628,2019,3
2019-03-10,3916.0,577445.0,316664,212741.0,0.15,1934120315.0,0.351,0.139,10.588,68833858335,12170.0,269.653,30190.75,24.944,1.111,445492,15.628,2019,3
2019-03-11,3889.0,782630.0,437704,294599.0,0.176,2776955575.0,0.407,0.161,10.141,68368288434,14902.0,305.274,30190.75,26.497,1.708,654955,15.632,2019,3
2019-03-12,3871.0,727728.0,427595,285510.0,0.161,2944938365.0,0.427,0.193,10.07,68059233130,20136.0,303.569,30190.75,26.521,1.733,615505,15.643,2019,3
2019-03-13,3871.0,821372.0,412103,285822.0,0.159,2942167000.0,0.488,0.227,10.667,68073017861,15466.0,308.748,30190.75,25.692,2.092,609454,15.678,2019,3
2019-03-14,3874.0,749851.0,440632,299774.0,0.184,3360451680.0,0.485,0.224,9.29,68127338985,18305.0,305.066,30190.75,24.705,1.903,654299,15.676,2019,3
2019-03-15,3904.0,721835.0,441408,296817.0,0.153,2917576169.0,0.409,0.194,9.412,68671538709,17975.0,316.382,30190.75,24.522,1.602,643452,15.679,2019,3
2019-03-16,4006.0,569132.0,372957,262104.0,0.177,2376630473.0,0.342,0.151,8.834,70463903127,12983.0,278.305,30190.75,25.322,1.086,545186,15.677,2019,3
2019-03-17,3988.0,543878.0,324028,227144.0,0.148,1967272659.0,0.295,0.107,9.863,70155697872,12107.0,254.38,30190.75,24.262,0.912,457003,15.676,2019,3
2019-03-18,3993.0,678233.0,419040,291344.0,0.187,2814149404.0,0.307,0.101,8.944,70253269924,24376.0,268.838,30190.75,27.058,1.1,600067,15.677,2019,3
2019-03-19,4003.0,663657.0,437236,304570.0,0.169,2818710828.0,0.293,0.1,8.276,70437009366,19240.0,269.988,30190.75,28.929,1.016,657981,15.689,2019,3
2019-03-20,4021.0,684263.0,425307,304799.0,0.167,3070342481.0,0.359,0.169,8.944,70764279165,17326.0,295.909,30190.75,29.28,1.334,652569,15.667,2019,3
2019-03-21,4026.0,742944.0,425738,300569.0,0.163,3237103641.0,0.476,0.245,10.07,70863143619,19671.0,320.283,30190.75,29.565,1.95,622889,15.676,2019,3
